canonical_work_id,edition_title,language,publication_date,publisher,edition_statement,format,isbn10,isbn13,doi,oclc,source_ids,confidence,source_urls,amazon_search_url,amazon_asin,amazon_marketplace,amazon_stars,amazon_review_count,amazon_observed_at,amazon_source_url,amazon_match_confidence
4101,El Hilo Comun de La Humanidad,es,July 2004,Siglo XXI,,,8432311375,9788432311376,,,openlibrary:OL13234690M,0.7,https://openlibrary.org/books/OL13234690M,https://www.amazon.com/s?k=9788432311376,,,,,,,
4757,Mi Vida En La Ciencia,es,September 2006,Universitat de Valencia,,,8437064066,9788437064062,,70766772,openlibrary:OL13241051M,0.7,https://openlibrary.org/books/OL13241051M,https://www.amazon.com/s?k=9788437064062,,,,,,,
4496,El Universo De LA Conciencia,es,September 2002,Critica,,,8484323749,9788484323747,,60614283,openlibrary:OL13324000M,0.7,https://openlibrary.org/books/OL13324000M,https://www.amazon.com/s?k=9788484323747,,,,,,,
4802,"Interactions Between Global Change and Human Health. 31 October - 2 November 2004 (The Pontifical Academy of Sciences Scripta Varia, 106)",en,2006,Pontifical Academy of Sciences,,,8877610859,9788877610850,,77488645,openlibrary:OL13432743M,0.7,https://openlibrary.org/books/OL13432743M,https://www.amazon.com/s?k=9788877610850,,,,,,,
4272,The compressibility of the elements and their periodic relations.,en,1907,Carnegie Institution of Washington,,,,,,665809,openlibrary:OL6985771M|openlibrary:OL13511808M,1.0,https://openlibrary.org/books/OL13511808M|https://openlibrary.org/books/OL6985771M,https://www.amazon.com/s?k=The+compressibility+of+the+elements+and+their+periodic+relations.,,,,,,,
4027,Topics in chemical physics,en,1962,Elsevier,,,,,,,openlibrary:OL13655494M,0.7,https://openlibrary.org/books/OL13655494M,https://www.amazon.com/s?k=Topics+in+chemical+physics,,,,,,,
4050,Comparative endocrinology,en,1963,Academic P,,,,,,,openlibrary:OL13655527M,0.7,https://openlibrary.org/books/OL13655527M,https://www.amazon.com/s?k=Comparative+endocrinology,,,,,,,
4023,Polar molecules.,en,1929,Dover,,,,,,,openlibrary:OL13656984M,0.7,https://openlibrary.org/books/OL13656984M,https://www.amazon.com/s?k=Polar+molecules.,,,,,,,
4746,Prostaglandins,en,1967,Academic P,,,,,,,openlibrary:OL13657082M,0.7,https://openlibrary.org/books/OL13657082M,https://www.amazon.com/s?k=Prostaglandins,,,,,,,
3996,Alpha-beta-and gamma-ray spectroscopy,en,1965,North-Holland,,,,,,,openlibrary:OL13698469M|openlibrary:OL19691915M|openlibrary:OL19691911M|openlibrary:OL19685695M,1.0,https://openlibrary.org/books/OL13698469M|https://openlibrary.org/books/OL19685695M|https://openlibrary.org/books/OL19691911M|https://openlibrary.org/books/OL19691915M,https://www.amazon.com/s?k=Alpha-beta-and+gamma-ray+spectroscopy,,,,,,,
4107,Laboratory experiments in biological chemistry.,en,1949,Academic P,,,,,,,openlibrary:OL13726451M,0.7,https://openlibrary.org/books/OL13726451M,https://www.amazon.com/s?k=Laboratory+experiments+in+biological+chemistry.,,,,,,,
4537,Poems of love & human freedom.,en,1977,Five Lamps Press,,,,,,,openlibrary:OL13732645M,0.7,https://openlibrary.org/books/OL13732645M,https://www.amazon.com/s?k=Poems+of+love+%26+human+freedom.,,,,,,,
4047,The spectroscopy of x-rays,en,1925,Oxford University Press,,,,,,,openlibrary:OL20215686M|openlibrary:OL13752499M,1.0,https://openlibrary.org/books/OL13752499M|https://openlibrary.org/books/OL20215686M,https://www.amazon.com/s?k=The+spectroscopy+of+x-rays,,,,,,,
4023,Polar molecules.,en,1929,Chemical Catalog Company,,,,,,,openlibrary:OL13757577M,0.7,https://openlibrary.org/books/OL13757577M,https://www.amazon.com/s?k=Polar+molecules.,,,,,,,
3999,Energy transformations in living matter,en,1957,Springer,,,,,,,openlibrary:OL13777696M,0.7,https://openlibrary.org/books/OL13777696M,https://www.amazon.com/s?k=Energy+transformations+in+living+matter,,,,,,,
4428,Knowledge itself is power.,en,1988,[s.n.],,,,,,,openlibrary:OL13838717M,0.7,https://openlibrary.org/books/OL13838717M,https://www.amazon.com/s?k=Knowledge+itself+is+power.,,,,,,,
3993,Electron spectroscopy,en,1974,Uppsala University Institute of Physics,,,,,,,openlibrary:OL13839459M,0.7,https://openlibrary.org/books/OL13839459M,https://www.amazon.com/s?k=Electron+spectroscopy,,,,,,,
3995,Electron spectroscopy and molecular structure.,en,1975,"Institute of Physics, Uppsala University",,,,,,,openlibrary:OL13839467M,0.7,https://openlibrary.org/books/OL13839467M,https://www.amazon.com/s?k=Electron+spectroscopy+and+molecular+structure.,,,,,,,
3994,"Electron spectroscopy for solids, surfaces, liquids, and free molecules.",en,1976,Uppsala University Institute of Physics,,,,,,,openlibrary:OL13839476M,0.7,https://openlibrary.org/books/OL13839476M,https://www.amazon.com/s?k=Electron+spectroscopy+for+solids%2C+surfaces%2C+liquids%2C+and+free+molecules.,,,,,,,
4787,The constitution of sugars.,en,1929,Arnold,,,,,,,openlibrary:OL13866733M,0.7,https://openlibrary.org/books/OL13866733M,https://www.amazon.com/s?k=The+constitution+of+sugars.,,,,,,,
4064,The specificity of serological reactions,en,1936,Charles C. Thomas,,,,,,,openlibrary:OL13869145M,0.7,https://openlibrary.org/books/OL13869145M,https://www.amazon.com/s?k=The+specificity+of+serological+reactions,,,,,,,
4428,Knowledge itself is power,en,1988,[BBC],,,,,,,openlibrary:OL13895449M,0.7,https://openlibrary.org/books/OL13895449M,https://www.amazon.com/s?k=Knowledge+itself+is+power,,,,,,,
4002,The structure and function of antibodies.,en,1970,W.H. Freeman,,,,,,,openlibrary:OL13898870M,0.7,https://openlibrary.org/books/OL13898870M,https://www.amazon.com/s?k=The+structure+and+function+of+antibodies.,,,,,,,
4003,The humanist and the scientist,en,1947,Johnson Society,,,,,,,openlibrary:OL13913856M,0.7,https://openlibrary.org/books/OL13913856M,https://www.amazon.com/s?k=The+humanist+and+the+scientist,,,,,,,
4376,New concepts in AIDS pathogenesis,en,1993,M. Dekker,,,0824791274,9780824791278,,28181030,openlibrary:OL1397273M,0.7,https://openlibrary.org/books/OL1397273M,https://www.amazon.com/s?k=9780824791278,,,,,,,
4128,Beta- and gamma-ray spectroscopy.,en,1955,North-Holland Pub. Co.,,,,,,,openlibrary:OL13996033M|openlibrary:OL20714059M,1.0,https://openlibrary.org/books/OL13996033M|https://openlibrary.org/books/OL20714059M,https://www.amazon.com/s?k=Beta-+and+gamma-ray+spectroscopy.,,,,,,,
4018,The collected papers of Peter J. W. Debye.,en,1954,Interscience Publishers,,,,,,855463,openlibrary:OL14109686M,0.7,https://openlibrary.org/books/OL14109686M,https://www.amazon.com/s?k=The+collected+papers+of+Peter+J.+W.+Debye.,,,,,,,
4529,The detection and control of ovulation,en,1975,Blackwell Scientific Publications,,,,,,2172171,openlibrary:OL14133055M,0.7,https://openlibrary.org/books/OL14133055M,https://www.amazon.com/s?k=The+detection+and+control+of+ovulation,,,,,,,
4004,Recherches sur une proprie te nouvelle de la matie re,fr,1903,Firmin-Didot,,,,,,,openlibrary:OL14139678M,0.7,https://openlibrary.org/books/OL14139678M,https://www.amazon.com/s?k=Recherches+sur+une+proprie+te++nouvelle+de+la+matie++re,,,,,,,
4647,Ergebnisse der Vitamin- und Hormonforschung,de,1938,Akademische verlagsgesellschaft m. b.h.,,,,,,3378120,openlibrary:OL14148051M,0.7,https://openlibrary.org/books/OL14148051M,https://www.amazon.com/s?k=Ergebnisse+der+Vitamin-+und+Hormonforschung,,,,,,,
4744,Noradrenaline,en,1956,Thomas,,,,,,15155906,openlibrary:OL45631226M|openlibrary:OL14160663M,1.0,https://openlibrary.org/books/OL14160663M|https://openlibrary.org/books/OL45631226M,https://www.amazon.com/s?k=Noradrenaline,,,,,,,
4070,Grundlagen und ergebnisse der pflanzenchemie.,de,1908,F. Vieweg und Sohn,,,,,,,openlibrary:OL14198283M,0.7,https://openlibrary.org/books/OL14198283M,https://www.amazon.com/s?k=Grundlagen+und+ergebnisse+der+pflanzenchemie.,,,,,,,
4381,Terpene und Campher,de,1914,Veit,,,,,,9141352,openlibrary:OL52464834M|openlibrary:OL14225362M,1.0,https://openlibrary.org/books/OL14225362M|https://openlibrary.org/books/OL52464834M,https://www.amazon.com/s?k=Terpene+und+Campher,,,,,,,
4552,Quantum mechanics,en,1994,Prentice Hall,,,0137470983,9780137470983,,28844368,openlibrary:OL1423777M,0.7,https://openlibrary.org/books/OL1423777M,https://www.amazon.com/s?k=9780137470983,,,,,,,
4039,Die continuita t des gasfo rmigen und flu ssigen zustandes,de,1881,J.A. Barth,,,,,,,openlibrary:OL14247040M,0.7,https://openlibrary.org/books/OL14247040M,https://www.amazon.com/s?k=Die+continuita+t+des+gasfo+rmigen+und+flu+ssigen+zustandes,,,,,,,
4643,Osnovy teorii e lektrichestva.,rus,1956,Gos. izd-vo tekhniko-teoret. lit-ry,,,,,,,openlibrary:OL14248150M,0.7,https://openlibrary.org/books/OL14248150M,https://www.amazon.com/s?k=Osnovy+teorii+e+lektrichestva.,,,,,,,
4040,Extraits des Archives ne erlandaises.,fr,,,,,,,,,openlibrary:OL14258327M,0.7,https://openlibrary.org/books/OL14258327M,https://www.amazon.com/s?k=Extraits+des+Archives+ne+erlandaises.,,,,,,,
4472,New concepts in fertility control,en,1994,Oxford University Press,,,,,,31275705,openlibrary:OL14337428M,0.7,https://openlibrary.org/books/OL14337428M,https://www.amazon.com/s?k=New+concepts+in+fertility+control,,,,,,,
4023,Polar molecules,en,1945,Dover,,,,,,1987025,openlibrary:OL52278993M|openlibrary:OL14372056M|openlibrary:OL14895452M,1.0,https://openlibrary.org/books/OL14372056M|https://openlibrary.org/books/OL14895452M|https://openlibrary.org/books/OL52278993M,https://www.amazon.com/s?k=Polar+molecules,,,,,,,
4748,Adventures on the borane trail .,,,American Chemical Society,,,,,,,openlibrary:OL14418931M,0.7,https://openlibrary.org/books/OL14418931M,https://www.amazon.com/s?k=Adventures+on+the+borane+trail+.,,,,,,,
4317,O teorii otnositelʹnosti.,rus,1979,Nauka,,,,,,6422745,openlibrary:OL4195556M|openlibrary:OL14451438M,1.0,https://openlibrary.org/books/OL14451438M|https://openlibrary.org/books/OL4195556M,https://www.amazon.com/s?k=O+teorii+otnositel%CA%B9nosti.,,,,,,,
3996,"Alpha-, beta- and gamma-ray spectroscopy.",en,1968,North-Holland Pub. Co.,,,,,,1393580,openlibrary:OL14465369M,0.7,https://openlibrary.org/books/OL14465369M,https://www.amazon.com/s?k=Alpha-%2C+beta-+and+gamma-ray+spectroscopy.,,,,,,,
4064,The specificity of serological reactions,en,1947,Harvard Univ. Press,,,,,,,openlibrary:OL14612272M,0.7,https://openlibrary.org/books/OL14612272M,https://www.amazon.com/s?k=The+specificity+of+serological+reactions,,,,,,,
4269,Aspirin and other salicylates,en,1992,Chapman & Hall Medical,,,0412323702,9780412323706,,28422748,openlibrary:OL21389181M|openlibrary:OL1468063M,1.0,https://openlibrary.org/books/OL1468063M|https://openlibrary.org/books/OL21389181M,https://www.amazon.com/s?k=9780412323706,,,,,,,
4010,Radiation and human mutation,en,1955,W. H. Freeman,,,,,,,openlibrary:OL14842432M,0.7,https://openlibrary.org/books/OL14842432M,https://www.amazon.com/s?k=Radiation+and+human+mutation,,,,,,,
4776,The development and future of nuclear energy,en,1950,Clarendon Press,,,,,,8208599,openlibrary:OL6074383M|openlibrary:OL14847546M|openlibrary:OL20380484M,1.0,https://openlibrary.org/books/OL14847546M|https://openlibrary.org/books/OL20380484M|https://openlibrary.org/books/OL6074383M,https://www.amazon.com/s?k=The+development+and+future+of+nuclear+energy,,,,,,,
4274,Progress in reaction kinetics.,en,1970,Pergamon,,,0080039685,9780080039688,,502245379,openlibrary:OL14894257M,0.7,https://openlibrary.org/books/OL14894257M,https://www.amazon.com/s?k=9780080039688,,,,,,,
4017,Collected papers of P.L. Kapitza,en,1964,Pergamon,,,0080107443,9780080107448,,,openlibrary:OL21276361M|openlibrary:OL14895079M,1.0,https://openlibrary.org/books/OL14895079M|https://openlibrary.org/books/OL21276361M,https://www.amazon.com/s?k=9780080107448,,,,,,,
4068,Chemie der Enzyme.,de,1920,Bergmann,,,,,,,openlibrary:OL14942382M,0.7,https://openlibrary.org/books/OL14942382M,https://www.amazon.com/s?k=Chemie+der+Enzyme.,,,,,,,
5087,Chemistry for the modern world,en,1963,Barnes & Noble,,,,,,545373,openlibrary:OL17792253M|openlibrary:OL14987787M,1.0,https://openlibrary.org/books/OL14987787M|https://openlibrary.org/books/OL17792253M,https://www.amazon.com/s?k=Chemistry+for+the+modern+world,,,,,,,
4347,The electrical conductivity of the atmosphere and its causes,en,1928,Van Nostrand,,,,,,3353662,openlibrary:OL15046602M,0.7,https://openlibrary.org/books/OL15046602M,https://www.amazon.com/s?k=The+electrical+conductivity+of+the+atmosphere+and+its+causes,,,,,,,
4323,Propagation of electromagnetic waves in plasma,en,1961,Gordon & Breach,,,0677200803,9780677200804,,,openlibrary:OL15104829M,0.7,https://openlibrary.org/books/OL15104829M,https://www.amazon.com/s?k=9780677200804,,,,,,,
4261,Eolaíocht na linne seo.,gle,1993,An Gúm,,,1857910087,9781857910087,,,openlibrary:OL15188894M,0.7,https://openlibrary.org/books/OL15188894M,https://www.amazon.com/s?k=9781857910087,,,,,,,
4262,Production d'agents thérapeutiques par génie génétique,en,1986,Sanofi Recherche,,,0906923859,9780906923856,,15054957,openlibrary:OL20833128M|openlibrary:OL15248437M,1.0,https://openlibrary.org/books/OL15248437M|https://openlibrary.org/books/OL20833128M,https://www.amazon.com/s?k=9780906923856,,,,,,,
4257,Molecular biology,en,1989,Academic Press,,,0121312003,9780121312008,,,openlibrary:OL15303878M|openlibrary:OL7325871M|openlibrary:OL9280519M,1.0,https://openlibrary.org/books/OL15303878M|https://openlibrary.org/books/OL7325871M|https://openlibrary.org/books/OL9280519M,https://www.amazon.com/s?k=9780121312008,,,,,,,
4046,Die Continuität des gasförmigen und flüssigen Zustandes,de,1881,J.A. Barth,,,,,,,openlibrary:OL15348278M,0.7,https://openlibrary.org/books/OL15348278M,https://www.amazon.com/s?k=Die+Continuit%C3%A4t+des+gasf%C3%B6rmigen+und+fl%C3%BCssigen+Zustandes,,,,,,,
4043,Statistische behandeling der stralingsverschijnselen,dut,1900,"De Roever, Kröber & Bakels",,,,,,34054290,openlibrary:OL15348283M,0.7,https://openlibrary.org/books/OL15348283M,https://www.amazon.com/s?k=Statistische+behandeling+der+stralingsverschijnselen,,,,,,,
4264,Asthma,en,1989,Pythagora Press,,,8885852017,9788885852013,,,openlibrary:OL15452873M,0.7,https://openlibrary.org/books/OL15452873M,https://www.amazon.com/s?k=9788885852013,,,,,,,
4033,"The collected papers of Lord Rutherford of Nelson, O.M.",en,1962,G. Allen & Unwin,,,,,,,openlibrary:OL15531291M,0.7,https://openlibrary.org/books/OL15531291M,https://www.amazon.com/s?k=The+collected+papers+of+Lord+Rutherford+of+Nelson%2C+O.M.,,,,,,,
4037,Out of the night,en,1935,Vanguard press,,,,,,,openlibrary:OL15556651M,0.7,https://openlibrary.org/books/OL15556651M,https://www.amazon.com/s?k=Out+of+the+night,,,,,,,
4316,Elementary processes for cosmic ray astrophysics,en,1968,Gordon and Breach Science Publishers Inc.,,,,,,,openlibrary:OL15565164M,0.7,https://openlibrary.org/books/OL15565164M,https://www.amazon.com/s?k=Elementary+processes+for+cosmic+ray+astrophysics,,,,,,,
4329,Fetal tissue transplants in medicine,en,1992,Cambridge University Press,,,0521410754,9780521410755,,24505437,openlibrary:OL1556987M,0.7,https://openlibrary.org/books/OL1556987M,https://www.amazon.com/s?k=9780521410755,,,,,,,
4265,Preconception and preimplantation diagnosis of human genetic disease,en,1993,Cambridge University Press,,,0521404258,9780521404259,,24905743,openlibrary:OL1561864M,0.7,https://openlibrary.org/books/OL1561864M,https://www.amazon.com/s?k=9780521404259,,,,,,,
4566,"Bright air, brilliant fire",en,1992,BasicBooks,,,0465007643,9780465007646,,24503551,openlibrary:OL7593111M|openlibrary:OL1567975M,1.0,https://openlibrary.org/books/OL1567975M|https://openlibrary.org/books/OL7593111M,https://www.amazon.com/s?k=9780465007646,,,,,,,
4774,Problems of disarmament,en,1962,David Davies Memorial Institute of International Studies,,,,,,,openlibrary:OL16145815M,0.7,https://openlibrary.org/books/OL16145815M,https://www.amazon.com/s?k=Problems+of+disarmament,,,,,,,
4192,Kvantovai͡a︡ ėlektrodinamika s nestabilʹnym vakuumom,rus,1989,"""Nauka""",,,5020000264,9785020000261,,,openlibrary:OL1614956M,0.7,https://openlibrary.org/books/OL1614956M,https://www.amazon.com/s?k=9785020000261,,,,,,,
4128,Beta-and gamma-ray spectroscopy,en,1955,Interscience Publishers,,,,,,1894634,openlibrary:OL47685842M|openlibrary:OL52465147M|openlibrary:OL16207053M|openlibrary:OL6173493M,1.0,https://openlibrary.org/books/OL16207053M|https://openlibrary.org/books/OL47685842M|https://openlibrary.org/books/OL52465147M|https://openlibrary.org/books/OL6173493M,https://www.amazon.com/s?k=Beta-and+gamma-ray+spectroscopy,,,,,,,
4747,The conservation of orbital symmetry,en,1971,Verlag Chemie,,,,,,1222835,openlibrary:OL16207922M|openlibrary:OL4442099M,1.0,https://openlibrary.org/books/OL16207922M|https://openlibrary.org/books/OL4442099M,https://www.amazon.com/s?k=The+conservation+of+orbital+symmetry,,,,,,,
4712,T︠S︡epnye reakt︠s︡ii,rus,2004,Nauka,,,5020329614,9785020329614,,64400927,openlibrary:OL17875998M|openlibrary:OL17876002M|openlibrary:OL17876006M|openlibrary:OL16265098M,1.0,https://openlibrary.org/books/OL16265098M|https://openlibrary.org/books/OL17875998M|https://openlibrary.org/books/OL17876002M|https://openlibrary.org/books/OL17876006M,https://www.amazon.com/s?k=9785020329614,,,,,,,
4321,Key problems of physics and astrophysics,en,1978,MIR,,,,,,4352698,openlibrary:OL16341919M,0.7,https://openlibrary.org/books/OL16341919M,https://www.amazon.com/s?k=Key+problems+of+physics+and+astrophysics,,,,,,,
4047,The spectroscopy of x-rays,en,1925,Oxf. Univ. Press,,,,,,,openlibrary:OL16539408M,0.7,https://openlibrary.org/books/OL16539408M,https://www.amazon.com/s?k=The+spectroscopy+of+x-rays,,,,,,,
4048,Spektroskopie der Rontgenstrahlen.,de,1924,Springer,,,,,,,openlibrary:OL16539416M,0.7,https://openlibrary.org/books/OL16539416M,https://www.amazon.com/s?k=Spektroskopie+der+Rontgenstrahlen.,,,,,,,
4106,Chemistry and methods of enzymes.,en,1945,Academic Press,,,,,,,openlibrary:OL16646688M,0.7,https://openlibrary.org/books/OL16646688M,https://www.amazon.com/s?k=Chemistry+and+methods+of+enzymes.,,,,,,,
4536,Sonnets of love and friendship,en,1958,Guild Press,,,,,,,openlibrary:OL16680100M,0.7,https://openlibrary.org/books/OL16680100M,https://www.amazon.com/s?k=Sonnets+of+love+and+friendship,,,,,,,
4727,Comentarios sobre la investigacion cientifica en la Argentina,es,1986,Academia Nacional de Ciencias de Buenos Aires,,,9509186252,9789509186255,,15321293,openlibrary:OL16685282M,0.7,https://openlibrary.org/books/OL16685282M,https://www.amazon.com/s?k=9789509186255,,,,,,,
